sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
5884,00-0035297,Kelvin Harmon,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5885,00-0035652,Ryan Finley,unmatched,QB,,,False,508.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,75.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5886,00-0035529,Hakeem Butler,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5889,00-0035256,Bryce Love,unmatched,RB,,,False,287.1,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,97.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5890,00-0035657,Damien Harris,unmatched,RB,,,False,654.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,265.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5892,00-0035685,David Montgomery,sleeper_id_to_canonical,RB,HOU,DET,True,49.0,adp_ppr,206.1,206.1,12.123529411764707,175.2082302406316,189.6249368796564,205.775673540066,222.17474376241324,237.64897007118344,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":0.6577173866360491,""prev__rushing_yards"":0.3011551342520837,""inside_5_carry_share_prior4"":-0.1778777761947137,""prev__rushing_tds"":0.14910487459274227,""opportunity_xfp_realized_prior4"":-0.13952400757824723,""target_share_prior4"":-0.12626309746817038,""offense_snap_share_prior4"":0.11217659449535806,""carry_share_prior4"":0.09952426356246646}",40,21.0,19.0,False,,,27.24288485319462,206.1,0.0,0.0,13.0,8.0,False,175.2082302406316,189.6249368796564,205.775673540066,222.17474376241324,237.64897007118344,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
5902,00-0035022,Penny Hart,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5903,00-0035251,Will Grier,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5906,00-0035689,Dawson Knox,sleeper_id_to_canonical,TE,BUF,BUF,False,,adp_ppr,76.4,122.7301091086924,7.219418182864259,99.74378978562888,109.95870821374773,122.14220130857068,134.82898105866616,146.7524656855105,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.8074676322590353,""receptions"":2.904635246277666,""receiving_yards"":29.466296173969326,""receiving_tds"":0.2263911058725659,""fumbles_lost"":0.006049721084606829,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00024102711555560932,""receiving_2pt_conversions"":0.010712035946183297}",,,"{""target_share_prior4"":0.9516388268786652,""opportunity_change_score_prior1"":0.47526158868860524,""opportunity_xfp_realized_prior4"":0.27791793313496244,""prev_fantasy_ppg"":0.2223220250060245,""prev__receiving_yards"":0.21263424267193787,""pfr_receiving_drop_pct_prior4"":-0.1623612692952909,""offense_snap_share_prior4"":0.12147962232611108,""red_zone_target_share_prior4"":0.12092823086648093}",validated_candidate,VALIDATED_POSITION_SHADOW,True,122.7301091086924,7.219418182864259,1.0,,"{""target_share_prior4"":0.9516388268786652,""opportunity_change_score_prior1"":0.47526158868860524,""opportunity_xfp_realized_prior4"":0.27791793313496244,""prev_fantasy_ppg"":0.2223220250060245,""prev__receiving_yards"":0.21263424267193787,""pfr_receiving_drop_pct_prior4"":-0.1623612692952909,""offense_snap_share_prior4"":0.12147962232611108,""red_zone_target_share_prior4"":0.12092823086648093}",94,,29.0,True,,122.7301091086924,17.963388480087303,104.7667206286051,28.36672062860509,37.1292154824674,31.0,,True,81.78040130554157,91.9953197336604,104.1788128284834,116.86559257857886,128.78907720542318,"FIE diagnostic is higher; main model signals: recent target share, recent role-change signal, recent opportunity-based expected production.",Validated preseason model
5911,00-0034971,Jalen Hurd,unmatched,WR,,,False,262.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,125.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5915,00-0035527,Andy Isabella,unmatched,WR,,,False,607.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,340.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5916,00-0035664,Darrell Henderson,unmatched,RB,,,False,640.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,239.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5917,00-0035140,Mecole Hardman,sleeper_id_to_canonical,WR,BUF,BUF,False,649.3,adp_ppr,,19.821973811712965,1.1659984595125277,-0.3850091660454033,7.932626235057455,18.284480489686267,30.508285871695517,42.31870891553826,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.0482064417714771,""receptions"":0.3617814691978376,""receiving_yards"":4.60722358025967,""receiving_tds"":0.05722674232718911,""fumbles_lost"":0.006979090116072398,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.007046179278866498}",,,"{""prev_fantasy_ppg"":-2.3693130701835265,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.5773965432271134,""red_zone_target_share_prior4"":-0.14269319573216163,""prev__receiving_tds"":-0.13242522101038565,""receiving_competitor_count"":0.12367862364400471,""prev__rushing_yards"":-0.04723585298554854}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,19.821973811712965,1.1659984595125277,1.0,,"{""prev_fantasy_ppg"":-2.3693130701835265,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.5773965432271134,""red_zone_target_share_prior4"":-0.14269319573216163,""prev__receiving_tds"":-0.13242522101038565,""receiving_competitor_count"":0.12367862364400471,""prev__rushing_yards"":-0.04723585298554854}",45,432.0,222.0,True,210.0,19.821973811712965,13.355964374631055,19.821973811712965,,,214.0,218.0,False,-0.3850091660454033,7.932626235057455,18.284480489686267,30.508285871695517,42.31870891553826,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
5918,00-0035299,Rodney Anderson,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5919,00-0035442,Elijah Holyfield,unmatched,RB,,,False,337.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,105.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5924,00-0035070,Emanuel Hall,unmatched,WR,,,False,648.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,428.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5927,00-0035659,Terry McLaurin,sleeper_id_to_canonical,WR,WAS,WAS,False,56.1,adp_ppr,213.8,172.34586382489772,10.137991989699866,142.15038615452605,156.0580116093411,171.70477688988217,188.4224117486779,202.953677360944,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.583366138403067,""receptions"":3.571418633645356,""receiving_yards"":48.62406175507561,""receiving_tds"":0.26678320858350935,""fumbles_lost"":0.018968401953922125,""rushing_yards"":0.6019371763105524,""rushing_tds"":0.009426930352296416,""rushing_2pt_conversions"":6.61465655840493e-05,""receiving_2pt_conversions"":0.012258570038867956}",,,"{""prev_fantasy_ppg"":1.3898106341283145,""prev__receiving_yards"":1.1613561149984741,""target_share_prior4"":0.6359403035346741,""prev__receptions"":0.3622656710004347,""offense_snap_share_prior4"":-0.11225163833897654,""opportunity_change_score_prior1"":-0.10025026205079614,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""prev__receiving_tds"":0.057866648750341414}",validated_candidate,VALIDATED_POSITION_SHADOW,True,172.34586382489772,10.137991989699866,1.0,,"{""prev_fantasy_ppg"":1.3898106341283145,""prev__receiving_yards"":1.1613561149984741,""target_share_prior4"":0.6359403035346741,""prev__receptions"":0.3622656710004347,""offense_snap_share_prior4"":-0.11225163833897654,""opportunity_change_score_prior1"":-0.10025026205079614,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""prev__receiving_tds"":0.057866648750341414}",92,24.0,35.0,True,-11.0,172.34586382489772,13.355964374631055,158.98989945026665,-54.81010054973336,-25.636155542438427,39.0,-15.0,True,128.79442177989498,142.70204723471002,158.3488125152511,175.06644737404682,189.5977129863129,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
5929,00-0035474,Anthony Johnson,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5937,00-0035216,Diontae Johnson,unmatched,WR,,,False,648.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,429.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5938,00-0035406,Lil'Jordan Humphrey,sleeper_id_to_canonical,WR,DEN,DEN,False,,adp_ppr,24.0,79.45081438233889,4.67357731660817,54.29503182117044,65.36656008150601,78.37611988267604,92.65197281694203,105.95192484934984,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.9292990174766276,""receptions"":1.706573512914564,""receiving_yards"":21.098474861195918,""receiving_tds"":0.13472856765811345,""fumbles_lost"":0.008128833765776595,""rushing_yards"":0.2638025644020027,""rushing_tds"":0.003295311463462239,""rushing_2pt_conversions"":3.565396859462742e-05,""receiving_2pt_conversions"":0.00940957299936158}",,,"{""prev_fantasy_ppg"":-0.9468862229254131,""prev__receiving_yards"":-0.5750484632945934,""target_share_prior4"":-0.3731330633750726,""prev__receptions"":-0.27737670263955316,""opportunity_change_score_prior1"":0.12161164550944924,""offense_snap_share_prior4"":0.09510634128745808,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""opportunity_xfp_realized_prior4"":-0.06350754071203657}",validated_candidate,VALIDATED_POSITION_SHADOW,True,79.45081438233889,4.67357731660817,1.0,,"{""prev_fantasy_ppg"":-0.9468862229254131,""prev__receiving_yards"":-0.5750484632945934,""target_share_prior4"":-0.3731330633750726,""prev__receptions"":-0.27737670263955316,""opportunity_change_score_prior1"":0.12161164550944924,""offense_snap_share_prior4"":0.09510634128745808,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""opportunity_xfp_realized_prior4"":-0.06350754071203657}",91,,103.0,True,,79.45081438233889,13.355964374631055,66.09485000770783,42.09485000770784,175.39520836544932,118.0,,True,40.93906744653938,52.01059570687495,65.02015550804498,79.29600844231099,92.59596047471878,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
5941,00-0035154,Felton Davis,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5947,00-0034960,Jakobi Meyers,sleeper_id_to_canonical,WR,JAX,JAX,False,115.5,adp_ppr,169.29999999999998,176.22251936406823,10.366030550827544,146.39837699609797,159.78655048757216,175.79281542604315,191.71390463283936,207.13705143523265,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.006499165784049,""receptions"":3.8919350285414884,""receiving_yards"":47.209451719613405,""receiving_tds"":0.2736509008598936,""fumbles_lost"":0.0265762940069688,""rushing_yards"":0.836975752119757,""rushing_tds"":0.007632746718247306,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.01745173882891601}",,,"{""prev_fantasy_ppg"":1.2337817471691144,""prev__receiving_yards"":0.8706603008023346,""target_share_prior4"":0.7372456447274486,""prev__receptions"":0.6544552479297306,""opportunity_xfp_realized_prior4"":0.17925337854977652,""offense_snap_share_prior4"":-0.169275082736246,""xfp_residual_prior4"":0.12005528242831277,""opportunity_change_score_prior1"":-0.07290756852081515}",validated_candidate,VALIDATED_POSITION_SHADOW,True,176.22251936406823,10.366030550827544,1.0,,"{""prev_fantasy_ppg"":1.2337817471691144,""prev__receiving_yards"":0.8706603008023346,""target_share_prior4"":0.7372456447274486,""prev__receptions"":0.6544552479297306,""opportunity_xfp_realized_prior4"":0.17925337854977652,""offense_snap_share_prior4"":-0.169275082736246,""xfp_residual_prior4"":0.12005528242831277,""opportunity_change_score_prior1"":-0.07290756852081515}",94,47.0,33.0,True,14.0,176.22251936406823,13.355964374631055,162.8665549894372,-6.433445010562792,-3.800026586274538,36.0,11.0,True,133.04241262146692,146.4305861129411,162.4368510514121,178.35794025820832,193.7810870606016,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
5950,,Nyqwan,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5955,00-0034983,Hunter Renfrow,sleeper_id_to_canonical,WR,,CAR,False,694.1,adp_ppr,,88.4877713629094,5.205163021347611,62.4477351944162,73.96908488990202,87.489626305021,101.66522822070534,116.13073357911053,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.5533740539492036,""receptions"":2.175246336374373,""receiving_yards"":19.878519526493548,""receiving_tds"":0.16809078513798947,""fumbles_lost"":0.010535882864974538,""rushing_yards"":0.22479493904747766,""rushing_tds"":0.0018294544415127269,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.010567783336036089}",,,"{""prev__receiving_yards"":-0.9353604713864322,""prev_fantasy_ppg"":-0.5715235826767437,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""prev__receiving_tds"":0.07901018983486663,""prev__receptions"":-0.06573032900867472,""prev__rushing_yards"":-0.04723585298554854,""receiving_competitor_count"":-0.04117064695427111,""target_share_prior4"":-0.038737117470913796}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,88.4877713629094,5.205163021347611,1.0,,"{""prev__receiving_yards"":-0.9353604713864322,""prev_fantasy_ppg"":-0.5715235826767437,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894,""prev__receiving_tds"":0.07901018983486663,""prev__receptions"":-0.06573032900867472,""prev__rushing_yards"":-0.04723585298554854,""receiving_competitor_count"":-0.04117064695427111,""target_share_prior4"":-0.038737117470913796}",45,606.0,99.0,True,507.0,88.4877713629094,13.355964374631055,88.4877713629094,,,88.0,518.0,False,62.4477351944162,73.96908488990202,87.489626305021,101.66522822070534,116.13073357911053,"FIE diagnostic is near market; main model signals: prior receiving-yard production, prior-season fantasy production, recent drop rate.",Validated preseason model
5957,00-0035539,Isaac Nauta,unmatched,TE,GB,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5961,00-0035505,Jalin Moore,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5962,00-0035287,KeeSean Johnson,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5965,00-0035703,Miles Boykin,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5967,00-0035261,Tony Pollard,sleeper_id_to_canonical,RB,TEN,TEN,False,83.7,adp_ppr,160.10000000000002,160.10000000000002,9.417647058823531,130.71073257085536,143.89480639277363,159.66026171895103,175.55678775695566,190.4051463504658,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,194.8882770370711,11.4640162962983,1.0,,"{""carry_share_prior4"":1.1020574588923657,""prev_fantasy_ppg"":1.0227284144722624,""prev__rushing_yards"":0.9953017163099395,""opportunity_xfp_realized_prior4"":0.6452617551803168,""inside_5_carry_share_prior4"":0.42692845404342655,""offense_snap_share_prior4"":-0.22995245163003897,""xfp_residual_prior4"":0.21057416249725663,""target_share_prior4"":-0.13015978138044063}",74,31.0,31.0,False,,,27.24288485319462,167.64539218387648,7.545392183876459,4.7129245370871065,26.0,5.0,True,138.2561247547318,151.4401985766501,167.2056539028275,183.1021799408321,197.95053853434223,"FIE diagnostic is higher; main model signals: recent carry share, prior-season fantasy production, prior rushing-yard production.",Diagnostic model
